"","lon","lat","species"
"13043",-117.29,34.08,"Ephedra viridis"
"13048",-115.670556,36.569444,"Ephedra torreyana"
"13064",-115.555786,35.455635,"Ephedra viridis"
"13071",-111.88,47.1,"Ephedra torreyana"
"13073",-119.0003,43.1667,"Ephedra nevadensis"
"13074",-115.4897,35.3966,"Ephedra viridis"
"13110",-115.4128,33.7078,"Ephedra nevadensis"
"13121",-117.0958,32.54073,"Ephedra californica"
"13125",-120.859508392483,36.6470315572524,"Ephedra californica"
"13139",-120.8647,36.7191,"Ephedra californica"
"13140",-114.5187,33.7483,"Ephedra trifurca"
"13146",-120.8621,36.6049,"Ephedra californica"
"13153",-116.45335,33.10388,"Ephedra fasciculata"
"13175",-115.212,32.7121,"Ephedra trifurca"
"13198",-108.64,32.44,"Ephedra trifurca"
"13216",-115.5132,34.9398,"Ephedra viridis"
"13230",-117.1522,36.25,"Ephedra viridis"
"13267",-117.32365,33.23198,"Ephedra californica"
"13269",-114.912774934562,33.2160465456303,"Ephedra trifurca"
"13271",-115.0305,32.709,"Ephedra trifurca"
"13275",-114.861378338691,33.1726441381073,"Ephedra trifurca"
"13287",-117.170906,36.031922,"Ephedra viridis"
"13288",-116.448193990159,33.5664924245746,"Ephedra viridis"
"13291",-119.846535,35.011094,"Ephedra californica"
"13293",-119.4682,34.9387,"Ephedra californica"
"13295",-116.8108,33.9263,"Ephedra californica"
"13297",-115.2097,33.4763,"Ephedra aspera"
"13301",-116.5486,33.8333,"Ephedra californica"
"13307",-116.5776,34.0137,"Ephedra californica"
"13308",-116.556299383605,33.8684831020708,"Ephedra californica"
"13309",-115.2097,33.4763,"Ephedra fasciculata"
"13312",-117.1709,36.0319,"Ephedra viridis"
"13313",-119.43583,34.9775,"Ephedra californica"
"13317",-115.5288,34.9378,"Ephedra viridis"
"13321",-116.6699,36.3222,"Ephedra funerea"
"13323",-117.192707,36.427291,"Ephedra nevadensis"
"13326",-115.56735,36.270781,"Ephedra nevadensis"
"13327",-116.67,36.32,"Ephedra funerea"
"13329",-116.999620785783,34.9839496620309,"Ephedra nevadensis"
"13331",-117.1927,36.42729,"Ephedra nevadensis"
"13334",-115.445278,36.294444,"Ephedra nevadensis"
"13343",-119.405653,39.866833,"Ephedra nevadensis"
"13346",-117.03,36.27,"Ephedra californica"
"13348",-119.93397,35.39563,"Ephedra viridis"
"13352",-116.999,34.984,"Ephedra nevadensis"
"13354",-119.694076,35.211976,"Ephedra californica"
"13362",-120.486762509759,40.6655089725352,"Ephedra viridis"
"13364",-115.8055,33.7734,"Ephedra viridis"
"13369",-116.932638318393,36.7779058666377,"Ephedra nevadensis"
"13370",-120.809226481425,36.5830814779904,"Ephedra californica"
"13371",-119.981667,35.502854,"Ephedra viridis"
"13375",-116.0585,34.4146,"Ephedra californica"
"13376",-119.988495345904,35.5055145622726,"Ephedra viridis"
"13382",-116.9734,34.6101,"Ephedra nevadensis"
"13384",-116.9399,36.7472,"Ephedra nevadensis"
"13398",-118.3951,37.3617,"Ephedra viridis"
"13404",-117.5221,36.5457,"Ephedra viridis"
"13413",-119.0001,34.7857,"Ephedra viridis"
"13415",-119.265767,38.44184,"Ephedra viridis"
"13421",-119.2229,38.2552,"Ephedra viridis"
"13429",-116.11029,32.65647,"Ephedra californica"
"13433",-116.1008,32.6589,"Ephedra aspera"
"13434",-116.10853,33.0239,"Ephedra aspera"
"13438",-116.2325,32.86417,"Ephedra fasciculata"
"13486",-116.40523,33.02881,"Ephedra aspera"
"13487",-117.12355,32.5354,"Ephedra californica"
"13489",-116.63297,32.58188,"Ephedra californica"
"13490",-116.47418,32.62478,"Ephedra californica"
"13491",-119.523232,34.875554,"Ephedra californica"
"13493",-119.649918,34.905771,"Ephedra californica"
"13494",-118.6936,35.3111,"Ephedra californica"
"13497",-116.5622,34.06,"Ephedra californica"
"13498",-114.90463,32.73242,"Ephedra trifurca"
"13500",-116.73569,32.61668,"Ephedra californica"
"13519",-116.43951,33.28777,"Ephedra fasciculata"
"13532",-116.28974,32.66895,"Ephedra californica"
"13539",-118.6,42.422,"Ephedra viridis"
"13541",-119.0003,43.1667,"Ephedra viridis"
"13542",-118.6,42.422,"Ephedra nevadensis"
"13557",-119.2167,38.1954,"Ephedra viridis"
"13562",-107.324674,39.546653,"Ephedra viridis"
"13564",-119.49803,38.466927,"Ephedra viridis"
"13570",-116.2284,34.1351,"Ephedra californica"
"13585",-118.639596,34.89994,"Ephedra viridis"
"13591",-117.133353,34.478924,"Ephedra nevadensis"
"13594",-118.7349,34.6503,"Ephedra viridis"
"13601",-117.133353,34.478924,"Ephedra viridis"
"13603",-117.15096,32.64633,"Ephedra californica"
"13604",-118.3956,35.0946,"Ephedra nevadensis"
"13605",-118.66495649287,34.7086202934238,"Ephedra nevadensis"
"13608",-116.46891,32.60644,"Ephedra californica"
"13610",-119.519241,34.918672,"Ephedra californica"
"13614",-117.40497,34.42001,"Ephedra viridis"
"13621",-109.5858,32.7306,"Ephedra aspera"
"13624",-116.37788,33.33247,"Ephedra fasciculata"
"13627",-118.8005,34.6357,"Ephedra viridis"
"13635",-119.44306,34.78861,"Ephedra californica"
"13638",-118.761768,34.644138,"Ephedra viridis"
"13647",-115.6906,34.2254,"Ephedra californica"
"13651",-116.72639,36.22115,"Ephedra funerea"
"13657",-115.8095,33.7357,"Ephedra fasciculata"
"13661",-116.967,36.7439,"Ephedra nevadensis"
"13665",-116.5513,35.4254,"Ephedra nevadensis"
"13683",-109.91,32.1,"Ephedra trifurca"
"13684",-114.2248,34.3216,"Ephedra fasciculata"
"13691",-119.6129,34.9357,"Ephedra californica"
"13694",-116.71389,36.22222,"Ephedra funerea"
"13705",-115.5258,34.9688,"Ephedra nevadensis"
"13710",-117.1335,36.5642,"Ephedra californica"
"13719",-117.14333,36.57167,"Ephedra californica"
"13727",-118.219466669818,35.690249836343,"Ephedra viridis"
"13730",-114.8978,32.7388,"Ephedra trifurca"
"13743",-115.6017,35.5205,"Ephedra viridis"
"13748",-109.65,32.18,"Ephedra trifurca"
"13750",-116.0161,35.7933,"Ephedra fasciculata"
"13751",-118.3824,35.3647,"Ephedra viridis"
"13761",-115.6078,35.5176,"Ephedra viridis"
"13778",-118.3028,34.5437,"Ephedra nevadensis"
"13779",-111.42,33.53,"Ephedra viridis"
"13782",-110.88,35.04,"Ephedra torreyana"
"13789",-116.0161,35.7933,"Ephedra nevadensis"
"13795",-111.55,33.42,"Ephedra trifurca"
"13797",-111.73,34.91,"Ephedra nevadensis"
"13800",-118.2131,36.5961,"Ephedra viridis"
"13801",-118.96769,34.82113,"Ephedra viridis"
"13820",-117.12718,32.55676,"Ephedra californica"
"13830",-120.5231,40.2967,"Ephedra viridis"
"13851",-116.26286,32.66424,"Ephedra californica"
"13852",-116.33001,33.12754,"Ephedra californica"
"13853",-116.29411,33.13956,"Ephedra aspera"
"13884",-116.8353,34.6419,"Ephedra viridis"
"13893",-119.461841045894,34.8363981003188,"Ephedra californica"
"13894",-116.4401,34.1941,"Ephedra nevadensis"
"13899",-118.223945,36.604525,"Ephedra viridis"
"13901",-118.9616,35.4271,"Ephedra californica"
"13907",-118.3035,35.0968,"Ephedra nevadensis"
"13909",-118.202165,35.12432,"Ephedra nevadensis"
"13910",-115.7451,34.5573,"Ephedra californica"
"13913",-116.1861,33.9261,"Ephedra nevadensis"
"13916",-118.468681161605,37.3400818705395,"Ephedra nevadensis"
"13919",-118.5661,37.2819,"Ephedra nevadensis"
"13924",-119.3855,34.6489999991171,"Ephedra viridis"
"13926",-119.052562,34.938573,"Ephedra viridis"
"13933",-119.0498,34.6051999991177,"Ephedra viridis"
"13958",-116.8212,34.3063,"Ephedra viridis"
"13967",-120.1134,39.80174,"Ephedra viridis"
"13979",-119.785509056682,38.7031970395228,"Ephedra viridis"
"13982",-120.149577,39.728066,"Ephedra viridis"
"14006",-115.7945,33.095,"Ephedra californica"
"14012",-115.7228,34.2392,"Ephedra aspera"
"14013",-116.5455,33.7919,"Ephedra californica"
"14024",-118.11556,34.55767,"Ephedra viridis"
"14030",-117.3307,34.5873,"Ephedra californica"
"14032",-114.634834587257,32.7849970088708,"Ephedra trifurca"
"14035",-116.4564,33.583,"Ephedra viridis"
"14037",-116.0645,32.6889,"Ephedra aspera"
"14042",-119.504,34.8949999991143,"Ephedra californica"
"14051",-117.864395534281,34.4613836729355,"Ephedra nevadensis"
"14057",-118.9698,34.8212,"Ephedra viridis"
"14059",-118.883662651728,34.8178407809089,"Ephedra viridis"
"14060",-118.88389,34.81806,"Ephedra viridis"
"14072",-119.8215,38.778,"Ephedra viridis"
"14074",-119.1489,37.9349,"Ephedra viridis"
"14086",-116.4503,33.3885,"Ephedra viridis"
"14098",-114.8955,32.7285,"Ephedra trifurca"
"14099",-117.8351,34.4317,"Ephedra nevadensis"
"14100",-116.5735,34.0542,"Ephedra californica"
"14101",-114.726517915012,32.9188644538555,"Ephedra trifurca"
"14102",-114.895,32.7463,"Ephedra trifurca"
"14109",-116.37788,33.33247,"Ephedra aspera"
"14110",-116.7856,33.9149,"Ephedra californica"
"14115",-116.4426,33.0157,"Ephedra californica"
"14116",-114.8476,34.0225,"Ephedra trifurca"
"14117",-116.44256,33.01566,"Ephedra californica"
"14118",-116.679,36.3105,"Ephedra funerea"
"14119",-116.457,32.9973,"Ephedra californica"
"14123",-115.9363,35.3545,"Ephedra californica"
"14128",-116.4426,33.0157,"Ephedra aspera"
"14129",-118.025481854737,35.6624549350045,"Ephedra nevadensis"
"14130",-114.5125,34.3343,"Ephedra aspera"
"14131",-118.752466006603,35.4131260450714,"Ephedra californica"
"14132",-118.025451853715,35.6624249359771,"Ephedra nevadensis"
"14134",-117.26,32.82,"Ephedra californica"
"14143",-114.847603,34.022499,"Ephedra trifurca"
"14146",-118.116768,34.579025,"Ephedra nevadensis"
"14147",-116.44256,33.01566,"Ephedra viridis"
"14148",-115.7202,34.2232,"Ephedra californica"
"14149",-117.9543,35.6236,"Ephedra nevadensis"
"14157",-118.158951,34.577803,"Ephedra nevadensis"
"14160",-116.4494,33.0143,"Ephedra aspera"
"14161",-118.1737,35.0522,"Ephedra nevadensis"
"14176",-118.1505,34.5872,"Ephedra nevadensis"
"14184",-115.9363,35.3545,"Ephedra nevadensis"
"14193",-116.4426,33.0157,"Ephedra fasciculata"
"14202",-114.5125,34.3343,"Ephedra nevadensis"
"14209",-117.26,32.82,"Ephedra nevadensis"
"14223",-116.6522,33.9672,"Ephedra californica"
"14228",-117.1256,34.4741,"Ephedra nevadensis"
"14232",-118.1165,34.579,"Ephedra nevadensis"
"14247",-118.7279,35.4383,"Ephedra californica"
"14255",-115.5148,34.9852,"Ephedra viridis"
"14257",-118.1168,34.579,"Ephedra nevadensis"
"14271",-116.4494,33.0143,"Ephedra californica"
"14275",-115.835,33.109,"Ephedra trifurca"
"14289",-118.159,34.5778,"Ephedra nevadensis"
"14306",-118.0525,35.688056,"Ephedra nevadensis"
"14309",-115.1943,35.1648,"Ephedra nevadensis"
"14312",-116.886111,34.884722,"Ephedra californica"
"14318",-116.55,34.0707,"Ephedra californica"
"14319",-115.19583,35.17139,"Ephedra nevadensis"
"14320",-115.19431,35.164757,"Ephedra nevadensis"
"14325",-118.932,34.8203,"Ephedra viridis"
"14333",-116.4582,33.1503,"Ephedra californica"
"14334",-116.887,34.8833,"Ephedra californica"
"14339",-115.1939,35.163,"Ephedra nevadensis"
"14348",-116.6,33.23,"Ephedra californica"
"14369",-118.3469,37.5972,"Ephedra nevadensis"
"14372",-119.1163,37.9471,"Ephedra viridis"
"14376",-118.165105839014,35.730212222887,"Ephedra viridis"
"14387",-120.6911,36.5812,"Ephedra californica"
"14402",-115.84398,33.12002,"Ephedra trifurca"
"14404",-115.844,33.12,"Ephedra trifurca"
"14405",-115.8007,33.10765,"Ephedra trifurca"
"14408",-117.12617,33.3226,"Ephedra californica"
"14409",-115.8007,33.10765,"Ephedra californica"
"14425",-116.42861,32.64083,"Ephedra californica"
"14427",-116.428611,32.640833,"Ephedra californica"
"14432",-121.494345,38.581545,"Ephedra nevadensis"
"14433",-116.4286,32.6408,"Ephedra californica"
"14438",-117.3006,34.426,"Ephedra nevadensis"
"14439",-116.0525,32.7157,"Ephedra aspera"
"14454",-117.0855,36.2179999991003,"Ephedra viridis"
"14457",-118.290098045425,35.6657529443453,"Ephedra viridis"
"14459",-118.00887,37.414074,"Ephedra nevadensis"
"14466",-117.151,32.6463,"Ephedra californica"
"14468",-119.08417,34.83083,"Ephedra viridis"
"14469",-118.7116,34.7429,"Ephedra viridis"
"14470",-119.085,34.833,"Ephedra viridis"
"14471",-118.223061,37.409744,"Ephedra nevadensis"
"14473",-119.1718,37.9308,"Ephedra viridis"
"14475",-118.231988,37.411551,"Ephedra nevadensis"
"14477",-118.231988,37.411551,"Ephedra viridis"
"14478",-118.5612,37.7882,"Ephedra nevadensis"
"14479",-118.5223,37.8104,"Ephedra viridis"
"14480",-118.564,37.7904,"Ephedra viridis"
"14483",-118.2222,35.1205,"Ephedra nevadensis"
"14485",-118.3462,34.5115,"Ephedra nevadensis"
"14486",-118.23199,37.411552,"Ephedra viridis"
"14490",-118.23199,37.411552,"Ephedra nevadensis"
"14494",-117.8451,34.3913,"Ephedra viridis"
"14497",-119.1462,37.9358,"Ephedra viridis"
"14498",-118.232,37.4116,"Ephedra aspera"
"14500",-118.2222,35.12051,"Ephedra nevadensis"
"14503",-117.8447,34.391,"Ephedra viridis"
"14508",-118.2169,35.1179,"Ephedra nevadensis"
"14511",-118.232,37.4116,"Ephedra nevadensis"
"14516",-117.1246,34.4731,"Ephedra viridis"
"14518",-117.1201,34.4723,"Ephedra viridis"
"14519",-117.1325,34.4786,"Ephedra viridis"
"14544",-116.4374,33.2858,"Ephedra aspera"
"14553",-116.4374,33.2858,"Ephedra californica"
"14556",-116.425,33.275,"Ephedra californica"
"14558",-116.425,33.275,"Ephedra aspera"
"14566",-117.93361,34.63833,"Ephedra nevadensis"
"14571",-117.2724,34.4712,"Ephedra nevadensis"
"14573",-117.3977,35.8548,"Ephedra nevadensis"
"14574",-117.5103,36.1283,"Ephedra viridis"
"14581",-117.4087,35.8542,"Ephedra nevadensis"
"14582",-117.7577,34.4988,"Ephedra nevadensis"
"14599",-118.4566,35.8299,"Ephedra viridis"
"14608",-117.0816,36.1225,"Ephedra viridis"
"14609",-116.886,34.8685,"Ephedra californica"
"14614",-117.081599,36.12245,"Ephedra viridis"
"14616",-118.26,37.49,"Ephedra viridis"
"14636",-119.1143,37.9497,"Ephedra viridis"
"14662",-115.57,32.85,"Ephedra californica"
"14670",-116.5385,33.7657,"Ephedra californica"
"14671",-116.766667,33.9,"Ephedra californica"
"14672",-115.478805744298,32.9476948212695,"Ephedra trifurca"
"14674",-118.2719,34.7039,"Ephedra nevadensis"
"14676",-115.557536157993,32.7900330178596,"Ephedra californica"
"14678",-116.5421,36.0933,"Ephedra nevadensis"
"14679",-117.5857,34.9959,"Ephedra nevadensis"
"14681",-117.033120608715,34.8899519111346,"Ephedra viridis"
"14682",-116.8353,34.6419,"Ephedra nevadensis"
"14685",-116.923617826883,34.8679532506523,"Ephedra californica"
"14687",-116.8596,34.3629,"Ephedra viridis"
"14688",-118.151646767729,34.9079435966711,"Ephedra nevadensis"
"14689",-116.5711,33.8847,"Ephedra californica"
"14691",-116.670627104018,36.3229183933913,"Ephedra nevadensis"
"14692",-117.0255,34.9064,"Ephedra californica"
"14693",-117.218,36.2589999990999,"Ephedra viridis"
"14696",-118.10964203926,34.5449536719984,"Ephedra nevadensis"
"14698",-117.58,35.9419999991031,"Ephedra viridis"
"14706",-118.5106,34.7607,"Ephedra nevadensis"
"14713",-117.983647683588,35.3639328476221,"Ephedra nevadensis"
"14715",-117.8539,34.4469,"Ephedra viridis"
"14725",-116.81488,34.32409,"Ephedra viridis"
"14733",-115.3838,32.8083,"Ephedra trifurca"
"14741",-117.279,36.3984999990985,"Ephedra nevadensis"
"14744",-116.5828,34.0191,"Ephedra californica"
"14747",-116.5013,34.0992,"Ephedra californica"
"14762",-116.6415,33.9253,"Ephedra californica"
"14774",-116.637,33.9249999991258,"Ephedra californica"
"14776",-116.5188,34.0901,"Ephedra californica"
"14779",-116.5236,35.9034,"Ephedra funerea"
"14780",-116.491501,35.911201,"Ephedra funerea"
"14782",-120.845928131226,36.6510795662463,"Ephedra californica"
"14783",-120.8287,36.7701,"Ephedra californica"
"14784",-115.927,32.7649,"Ephedra trifurca"
"14787",-119.827685527126,34.9449305080306,"Ephedra viridis"
"14800",-115.080354324566,32.7083265016755,"Ephedra trifurca"
"14801",-116.1118,36.1667,"Ephedra funerea"
"14806",-116.9316,36.7884,"Ephedra nevadensis"
"14810",-116.5247,35.917,"Ephedra funerea"
"14811",-115.07985,32.70834,"Ephedra trifurca"
"14814",-120.845973132133,36.651069566135,"Ephedra californica"
"14823",-115.1683,35.0524,"Ephedra nevadensis"
"14826",-119.500677288891,34.8699349146183,"Ephedra californica"
"14844",-115.81,33.736111,"Ephedra fasciculata"
"14845",-120.843019446491,36.7661388556194,"Ephedra californica"
"14848",-116.30865,34.11962,"Ephedra californica"
"14857",-119.1474,34.8116,"Ephedra viridis"
"14858",-116.0567,33.4233,"Ephedra trifurca"
"14867",-118.94866416156,34.8199402569401,"Ephedra viridis"
"14875",-117.08971,36.112743,"Ephedra viridis"
"14880",-119.2044,38.1879,"Ephedra viridis"
"14881",-118.4477,35.065,"Ephedra viridis"
"14884",-118.4586,35.0776,"Ephedra viridis"
"14913",-116.190579259787,32.6176221456409,"Ephedra californica"
"14921",-118.5999,35.0142,"Ephedra viridis"
"14930",-116.049,34.1287,"Ephedra nevadensis"
"14940",-116.54472,33.901943,"Ephedra californica"
"14941",-117.0794,36.5054,"Ephedra nevadensis"
"14946",-118.147646989054,34.9379428273624,"Ephedra nevadensis"
"14948",-118.16,34.9667,"Ephedra viridis"
"14949",-114.924290699457,32.7101874298359,"Ephedra trifurca"
"14952",-114.9074,32.7353,"Ephedra trifurca"
"14958",-118.16,34.9667,"Ephedra nevadensis"
"14963",-118.179023178899,34.9823294271629,"Ephedra nevadensis"
"14964",-116.1897,32.6176,"Ephedra californica"
"14965",-116.2659,32.6129,"Ephedra californica"
"14968",-117.2938,34.537,"Ephedra nevadensis"
"14969",-120.4392,39.7441,"Ephedra viridis"
"14974",-118.02583,35.6625,"Ephedra viridis"
"14976",-117.995451008217,35.6488254948196,"Ephedra viridis"
"14980",-118.0851,35.7454,"Ephedra viridis"
"14987",-117.1498,34.4972,"Ephedra nevadensis"
"14989",-117.2908,34.4794,"Ephedra nevadensis"
"15005",-118.114642493484,34.5779527382117,"Ephedra nevadensis"
"15008",-118.7233,42.1042,"Ephedra nevadensis"
"15026",-115.81,32.736111,"Ephedra nevadensis"
"15031",-116.3745,33.139,"Ephedra californica"
"15032",-116.3745,33.139,"Ephedra aspera"
"15033",-116.3878,33.1395,"Ephedra californica"
"15044",-116.3888,33.1374,"Ephedra trifurca"
"15045",-116.7173,32.6149,"Ephedra californica"
"15046",-116.521,33.8299,"Ephedra californica"
"15047",-116.784,33.9177,"Ephedra californica"
"15052",-110.97,32.22,"Ephedra trifurca"
"15054",-120.3592,36.1397,"Ephedra californica"
"15057",-120.35917,36.13972,"Ephedra californica"
"15059",-116.54,33.81,"Ephedra californica"
"15062",-118.1164,34.5793,"Ephedra nevadensis"
"15069",-115.1301,34.6109,"Ephedra californica"
"15072",-116.8173,34.3234,"Ephedra viridis"
"15080",-116.81711,34.324599999121,"Ephedra viridis"
"15090",-118.15521,37.547367,"Ephedra viridis"
"15091",-111.74,33.08,"Ephedra torreyana"
"15093",-116.8239,34.3266,"Ephedra viridis"
"15100",-117.2907,34.5379,"Ephedra viridis"
"15106",-103.894225,30.587889,"Ephedra trifurca"
"15108",-116.78722,33.9175,"Ephedra californica"
"15111",-116.766667,33.916667,"Ephedra californica"
"15129",-116.5358,33.7332,"Ephedra aspera"
"15140",-117.4284,34.3252,"Ephedra viridis"
"15157",-115.5121,32.9678,"Ephedra aspera"
"15158",-116.0528,32.7141,"Ephedra trifurca"
"15165",-117.1955,36.2647,"Ephedra nevadensis"
"15166",-118.2222,35.1181,"Ephedra nevadensis"
"15167",-117.203865,36.264414,"Ephedra nevadensis"
"15178",-116.1957,32.6259,"Ephedra californica"
"15183",-118.4144,34.4611,"Ephedra nevadensis"
"15185",-116.1957,32.6259,"Ephedra aspera"
"15196",-118.1761,34.6966,"Ephedra nevadensis"
"15202",-116.6775,32.6656,"Ephedra californica"
"15220",-116.8143,34.2758,"Ephedra viridis"
"15225",-116.8058,34.2317,"Ephedra viridis"
"15245",-117.8256,34.4145,"Ephedra viridis"
"15248",-117.8575,34.46944,"Ephedra viridis"
"15249",-117.826667,34.4125,"Ephedra viridis"
"15252",-118.118,36.4732,"Ephedra viridis"
"15264",-116.19,32.6176,"Ephedra viridis"
"15276",-116.549,33.7478,"Ephedra aspera"
"15278",-114.8888,32.7408,"Ephedra trifurca"
"15279",-116.5714,33.744,"Ephedra aspera"
"15287",-115.3247,33.6261,"Ephedra aspera"
"15294",-116.0992,32.6711,"Ephedra aspera"
"15296",-115.73639,33.06361,"Ephedra trifurca"
"15297",-115.5407,33.0244,"Ephedra trifurca"
"15298",-116.5583,33.7667,"Ephedra aspera"
"15301",-117.2725,34.7672,"Ephedra nevadensis"
"15303",-117.22611,35.3975,"Ephedra viridis"
"15304",-116.5996,33.9613,"Ephedra californica"
"15310",-117.2261,35.3975,"Ephedra viridis"
"15311",-117.2261,35.3975,"Ephedra nevadensis"
"15323",-117.818,34.5059,"Ephedra nevadensis"
"15332",-116.5343,32.5948,"Ephedra californica"
"15350",-117.0228,34.8986,"Ephedra californica"
"15357",-116.2467,34.136,"Ephedra californica"
"15359",-118.0249,34.4928,"Ephedra nevadensis"
"15366",-117.943536756843,34.402258742183,"Ephedra nevadensis"
"15368",-117.2938,34.537,"Ephedra viridis"
"15383",-121.4037,36.8538,"Ephedra californica"
"15392",-114.84194,32.76056,"Ephedra trifurca"
"15396",-116.4643,32.6305,"Ephedra californica"
"15400",-116.127,32.656,"Ephedra nevadensis"
"15413",-115.4876,34.9802,"Ephedra aspera"
"15414",-118.1631,34.9801,"Ephedra nevadensis"
"15415",-117.1246,34.4731,"Ephedra nevadensis"
"15428",-111.016872,36.000708,"Ephedra cutleri"
"15432",-112.51,35.68,"Ephedra viridis"
"15446",-116.6383,33.925,"Ephedra californica"
"15447",-116.8852,34.8621,"Ephedra trifurca"
"15449",-116.6382,33.9249,"Ephedra californica"
"15454",-109.81,32.25,"Ephedra trifurca"
"15455",-117.3006,34.426,"Ephedra californica"
"15456",-117.3006,34.426,"Ephedra funerea"
"15466",-117.1801,32.6919,"Ephedra californica"
"15483",-116.108,32.6736,"Ephedra californica"
"15495",-102.33,35.68,"Ephedra torreyana"
"15517",-116.108,32.6736,"Ephedra aspera"
"15522",-116.529701,33.711498,"Ephedra fasciculata"
"15523",-116.5375,33.7284,"Ephedra aspera"
"15529",-117.9167,34.8213,"Ephedra nevadensis"
"15533",-117.0356,36.2039,"Ephedra viridis"
"15536",-117.03564,36.203907,"Ephedra viridis"
"15539",-117.07529,36.203247,"Ephedra viridis"
"15542",-117.02645,36.202625,"Ephedra viridis"
"15544",-117.02645,36.202625,"Ephedra nevadensis"
"15547",-118.2584,37.6834,"Ephedra viridis"
"15550",-101.48,32.25,"Ephedra viridis"
"15551",-117.707,34.3477,"Ephedra viridis"
"15554",-117.7072,34.3476,"Ephedra viridis"
"15555",-117.70699,34.3476199991207,"Ephedra viridis"
"15562",-117.574749829337,36.4433090636853,"Ephedra nevadensis"
"15564",-117.4641,36.5416,"Ephedra viridis"
"15565",-98.98,31.73,"Ephedra pedunculata"
"15585",-100.44,31.46,"Ephedra nevadensis"
"15597",-116.163,34.7238,"Ephedra californica"
"15605",-116.296,35.0536,"Ephedra trifurca"
"15607",-119.4519,38.6072,"Ephedra viridis"
"15608",-116.2969,35.0431,"Ephedra nevadensis"
"15619",-118.4819,35.5629,"Ephedra viridis"
"15624",-116.8029,34.3028,"Ephedra viridis"
"15632",-116.108,32.6736,"Ephedra fasciculata"
"15633",-116.10527780077,32.6740549874484,"Ephedra nevadensis"
"15637",-116.09528,33.8958,"Ephedra californica"
"15655",-106.9,32.4833,"Ephedra trifurca"
"15680",-117.2085,32.6999,"Ephedra californica"
"15685",-117.0431,32.552,"Ephedra californica"
"15687",-116.5443,33.81,"Ephedra californica"
"15692",-117.16,32.72,"Ephedra californica"
"15719",-118.174,35.0518,"Ephedra nevadensis"
"15788",-108.9622,38.3681,"Ephedra viridis"
"15795",-117.053,35.1008,"Ephedra nevadensis"
"15800",-115.8281,32.9575,"Ephedra trifurca"
"15824",-117.208,32.6999,"Ephedra californica"
"15839",-118.2717,35.9781,"Ephedra viridis"
"15865",-118.0057,36.1363,"Ephedra aspera"
"15887",-115.39,37.61,"Ephedra nevadensis"
"15901",-111.3711,35.52,"Ephedra viridis"
"15927",-118.3037,35.0967,"Ephedra aspera"
"15949",-116.6432,36.4184,"Ephedra funerea"
"15950",-116.6432,36.4184,"Ephedra californica"
"15960",-118.5704,35.0417,"Ephedra nevadensis"
"15979",-118.0532,36.7146,"Ephedra viridis"
"15988",-115.5774,34.9996,"Ephedra aspera"
"15991",-118.4802,37.2972,"Ephedra viridis"
"15995",-119.995194,39.481406,"Ephedra nevadensis"
"16019",-118.95944,35.42639,"Ephedra californica"
"16020",-118.9592,35.4266,"Ephedra californica"
"16032",-117.2618,34.5654,"Ephedra nevadensis"
"16036",-115.3661,33.5892,"Ephedra californica"
"16039",-115.366096,33.589199,"Ephedra californica"
"16046",-115.7952,34.1221,"Ephedra nevadensis"
"16047",-115.6296,34.1702,"Ephedra californica"
"16077",-116.4806,32.8433,"Ephedra californica"
"16099",-116.550601909819,33.832984143303,"Ephedra californica"
"16105",-116.19,32.6176,"Ephedra nevadensis"
"16110",-116.19,32.62,"Ephedra viridis"
"16116",-116.469,32.6064,"Ephedra californica"
"16129",-119.0187,35.3728,"Ephedra californica"
"16140",-116.47,32.61,"Ephedra californica"
"16148",-108.49,32.96,"Ephedra trifurca"
"16150",-118.86389,34.84167,"Ephedra viridis"
"16167",-117.1295,32.7341,"Ephedra californica"
"16172",-115.4537,33.2166,"Ephedra trifurca"
"16173",-116.4503,33.38851,"Ephedra californica"
"16176",-116.9,33.933,"Ephedra californica"
"16177",-115.54583,34.914864,"Ephedra viridis"
"16185",-118.19583,34.47,"Ephedra viridis"
"16209",-116.39,33.14,"Ephedra nevadensis"
"16211",-115.8371,33.4472,"Ephedra trifurca"
"16215",-116.5485,33.7478,"Ephedra nevadensis"
"16216",-110.69,35.07,"Ephedra trifurca"
"16221",-116.8396,34.3389,"Ephedra viridis"
"16280",-118.1126,36.4765,"Ephedra viridis"
"16298",-116.9296,34.1796,"Ephedra viridis"
"16331",-108.29,37.34,"Ephedra viridis"
"16350",-106.302878,35.687497,"Ephedra torreyana"
"16357",-118.3951,37.3617,"Ephedra nevadensis"
"16359",-120.19506033595,40.3012104086036,"Ephedra californica"
"16360",-117.4469,35.8525,"Ephedra nevadensis"
"16364",-106.82,32.31,"Ephedra trifurca"
"16373",-115.3452,34.6351,"Ephedra californica"
"16386",-118.162320556369,34.8640996897704,"Ephedra nevadensis"
"16395",-119.3464,36.2078,"Ephedra viridis"
"16411",-118.4658,35.0707,"Ephedra viridis"
"16418",-119.0585,37.9945,"Ephedra viridis"
"16421",-107.76,32.27,"Ephedra trifurca"
"16456",-116.6583,33.9365,"Ephedra nevadensis"
"16466",-116.1897,32.6176,"Ephedra aspera"
"16478",-116.192,32.6118,"Ephedra californica"
"16491",-117.1227,32.5344,"Ephedra californica"
"16501",-116.55156,33.8114999991272,"Ephedra aspera"
